STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN
US1MABE0010,"PITTSFIELD 2.0 NNW, MA US",2/2/15,0.2,3.5,,
US1MABE0010,"PITTSFIELD 2.0 NNW, MA US",2/3/15,0.19,4.5,,
US1MABE0010,"PITTSFIELD 2.0 NNW, MA US",2/4/15,0,0,,
US1MABE0010,"PITTSFIELD 2.0 NNW, MA US",2/5/15,0.27,5,,
US1MABE0010,"PITTSFIELD 2.0 NNW, MA US",2/6/15,0.04,0.5,,
US1MABE0010,"PITTSFIELD 2.0 NNW, MA US",2/7/15,0,0,,
US1MABE0010,"PITTSFIELD 2.0 NNW, MA US",2/8/15,0.1,1,,
US1MABE0010,"PITTSFIELD 2.0 NNW, MA US",2/9/15,0.33,3.5,,
US1MABE0010,"PITTSFIELD 2.0 NNW, MA US",2/10/15,0.15,4,,
US1MABE0010,"PITTSFIELD 2.0 NNW, MA US",2/11/15,0,0,,
US1MABE0010,"PITTSFIELD 2.0 NNW, MA US",2/12/15,0,0,,
US1MABE0010,"PITTSFIELD 2.0 NNW, MA US",2/13/15,0.07,0.5,,
US1MABE0010,"PITTSFIELD 2.0 NNW, MA US",2/14/15,0,0,,
US1MABE0010,"PITTSFIELD 2.0 NNW, MA US",2/15/15,0.23,4,,
US1MABE0010,"PITTSFIELD 2.0 NNW, MA US",2/16/15,0.05,0.5,,
US1MABE0010,"PITTSFIELD 2.0 NNW, MA US",2/17/15,0,0,,
US1MABE0010,"PITTSFIELD 2.0 NNW, MA US",2/18/15,0,0,,
US1MABE0010,"PITTSFIELD 2.0 NNW, MA US",2/19/15,0.03,1,,
US1MABE0010,"PITTSFIELD 2.0 NNW, MA US",2/20/15,0.08,,,
US1MABE0010,"PITTSFIELD 2.0 NNW, MA US",2/21/15,0,0,,
US1MABE0010,"PITTSFIELD 2.0 NNW, MA US",2/22/15,0.26,2.5,,
US1MABE0010,"PITTSFIELD 2.0 NNW, MA US",2/23/15,0,0,,
US1MABE0010,"PITTSFIELD 2.0 NNW, MA US",2/24/15,0,0,,
US1MABE0010,"PITTSFIELD 2.0 NNW, MA US",2/25/15,0,0,,
US1MABE0010,"PITTSFIELD 2.0 NNW, MA US",2/26/15,0,0,,
US1MABE0010,"PITTSFIELD 2.0 NNW, MA US",2/27/15,0,0,,
US1MABE0010,"PITTSFIELD 2.0 NNW, MA US",2/28/15,0,0,,
US1MANF0011,"MILLIS 2.0 SW, MA US",2/1/15,0,0,,
US1MANF0011,"MILLIS 2.0 SW, MA US",2/2/15,0.45,5.5,,
US1MANF0011,"MILLIS 2.0 SW, MA US",2/3/15,1.01,9.5,,
US1MANF0011,"MILLIS 2.0 SW, MA US",2/4/15,0,0,,
US1MANF0011,"MILLIS 2.0 SW, MA US",2/5/15,0,0,,
US1MANF0011,"MILLIS 2.0 SW, MA US",2/6/15,0.16,2.5,,
US1MANF0011,"MILLIS 2.0 SW, MA US",2/7/15,0,0,,
US1MANF0011,"MILLIS 2.0 SW, MA US",2/8/15,0.26,3,,
US1MANF0011,"MILLIS 2.0 SW, MA US",2/9/15,0.47,4.9,,
US1MANF0011,"MILLIS 2.0 SW, MA US",2/10/15,0.82,8.1,,
US1MANF0011,"MILLIS 2.0 SW, MA US",2/11/15,0,0,,
US1MANF0011,"MILLIS 2.0 SW, MA US",2/12/15,0,0,,
US1MANF0011,"MILLIS 2.0 SW, MA US",2/13/15,0,0,,
US1MANF0011,"MILLIS 2.0 SW, MA US",2/14/15,0.01,0.1,,
US1MANF0011,"MILLIS 2.0 SW, MA US",2/15/15,0.56,10,,
US1MANF0011,"MILLIS 2.0 SW, MA US",2/16/15,0.28,3.5,,
US1MANF0011,"MILLIS 2.0 SW, MA US",2/17/15,0,0,,
US1MANF0011,"MILLIS 2.0 SW, MA US",2/18/15,0.06,1,,
US1MANF0011,"MILLIS 2.0 SW, MA US",2/19/15,0.05,2,,
US1MANF0011,"MILLIS 2.0 SW, MA US",2/20/15,0,0,,
US1MANF0011,"MILLIS 2.0 SW, MA US",2/21/15,0,0,,
US1MANF0011,"MILLIS 2.0 SW, MA US",2/22/15,0.32,0.5,,
US1MANF0011,"MILLIS 2.0 SW, MA US",2/23/15,0,0,,
US1MANF0011,"MILLIS 2.0 SW, MA US",2/24/15,0,0,,
US1MANF0011,"MILLIS 2.0 SW, MA US",2/25/15,0.06,1.7,,
US1MANF0011,"MILLIS 2.0 SW, MA US",2/26/15,0,0,,
US1MANF0011,"MILLIS 2.0 SW, MA US",2/27/15,0.03,0.2,,
US1MANF0011,"MILLIS 2.0 SW, MA US",2/28/15,0,0,,
US1MAWR0006,"SOUTHBRIDGE 0.6 E, MA US",2/3/15,1.31,11.3,,
US1MAWR0006,"SOUTHBRIDGE 0.6 E, MA US",2/6/15,0.15,2.8,,
US1MAWR0006,"SOUTHBRIDGE 0.6 E, MA US",2/10/15,0.55,12.3,,
US1MAWR0006,"SOUTHBRIDGE 0.6 E, MA US",2/13/15,0.01,0.5,,
US1MAWR0006,"SOUTHBRIDGE 0.6 E, MA US",2/16/15,0.39,6,,
US1MAWR0006,"SOUTHBRIDGE 0.6 E, MA US",2/19/15,0.01,0.4,,
US1MAWR0006,"SOUTHBRIDGE 0.6 E, MA US",2/22/15,0.48,4.5,,
US1MABA0030,"EASTHAM 0.6 SW, MA US",2/1/15,0,,,
US1MABA0030,"EASTHAM 0.6 SW, MA US",2/2/15,0.19,2.5,,
US1MABA0030,"EASTHAM 0.6 SW, MA US",2/3/15,1.14,,,
US1MABA0030,"EASTHAM 0.6 SW, MA US",2/4/15,0,0,,
US1MABA0030,"EASTHAM 0.6 SW, MA US",2/5/15,0,0,,
US1MABA0030,"EASTHAM 0.6 SW, MA US",2/6/15,0,,,
US1MABA0030,"EASTHAM 0.6 SW, MA US",2/7/15,0,0,,
US1MABA0030,"EASTHAM 0.6 SW, MA US",2/8/15,0.14,1.5,,
US1MABA0030,"EASTHAM 0.6 SW, MA US",2/9/15,0.33,,,
US1MABA0030,"EASTHAM 0.6 SW, MA US",2/10/15,0.77,1.5,,
US1MABA0030,"EASTHAM 0.6 SW, MA US",2/11/15,0,,,
US1MABA0030,"EASTHAM 0.6 SW, MA US",2/12/15,0,0,,
US1MABA0030,"EASTHAM 0.6 SW, MA US",2/13/15,0.06,0.5,,
US1MABA0030,"EASTHAM 0.6 SW, MA US",2/14/15,0,0,,
US1MABA0030,"EASTHAM 0.6 SW, MA US",2/15/15,0.44,5,,
US1MABA0030,"EASTHAM 0.6 SW, MA US",2/16/15,0.12,,,
US1MABA0030,"EASTHAM 0.6 SW, MA US",2/17/15,0,0,,
US1MABA0030,"EASTHAM 0.6 SW, MA US",2/18/15,0.18,5,,
US1MABA0030,"EASTHAM 0.6 SW, MA US",2/19/15,0.04,0.9,,
US1MABA0030,"EASTHAM 0.6 SW, MA US",2/20/15,0,0,,
US1MABA0030,"EASTHAM 0.6 SW, MA US",2/21/15,0,0,,
US1MABA0030,"EASTHAM 0.6 SW, MA US",2/22/15,0.62,,,
US1MABA0030,"EASTHAM 0.6 SW, MA US",2/23/15,0.15,,,
US1MABA0030,"EASTHAM 0.6 SW, MA US",2/24/15,0,0,,
US1MABA0030,"EASTHAM 0.6 SW, MA US",2/25/15,0.22,4,,
US1MABA0030,"EASTHAM 0.6 SW, MA US",2/26/15,0,0,,
US1MABA0030,"EASTHAM 0.6 SW, MA US",2/27/15,0.13,2,,
US1MABA0030,"EASTHAM 0.6 SW, MA US",2/28/15,0,0,,
US1MAHD0009,"WILBRAHAM 2.1 SSW, MA US",2/2/15,0,0,,
US1MAHD0009,"WILBRAHAM 2.1 SSW, MA US",2/3/15,0.73,,,
US1MAHD0009,"WILBRAHAM 2.1 SSW, MA US",2/6/15,0.15,,,
US1MAHD0009,"WILBRAHAM 2.1 SSW, MA US",2/7/15,0,0,,
US1MAHD0009,"WILBRAHAM 2.1 SSW, MA US",2/10/15,1,8,,
US1MAHD0009,"WILBRAHAM 2.1 SSW, MA US",2/12/15,0.01,,,
US1MAHD0009,"WILBRAHAM 2.1 SSW, MA US",2/13/15,0,0,,
US1MAHD0009,"WILBRAHAM 2.1 SSW, MA US",2/14/15,0,0,,
US1MAHD0009,"WILBRAHAM 2.1 SSW, MA US",2/15/15,0.24,,,
US1MAHD0009,"WILBRAHAM 2.1 SSW, MA US",2/16/15,0,0,,
US1MAHD0009,"WILBRAHAM 2.1 SSW, MA US",2/21/15,0.07,,,
US1MAHD0009,"WILBRAHAM 2.1 SSW, MA US",2/22/15,0.52,,,
US1MAHD0009,"WILBRAHAM 2.1 SSW, MA US",2/24/15,0,0,,
US1MAHD0009,"WILBRAHAM 2.1 SSW, MA US",2/25/15,0,0,,
US1MAHD0009,"WILBRAHAM 2.1 SSW, MA US",2/26/15,0,0,,
US1MAHD0009,"WILBRAHAM 2.1 SSW, MA US",2/27/15,0.02,,,
USC00190408,"BARRE FALLS DAM, MA US",2/1/15,0,0,18,-8
USC00190408,"BARRE FALLS DAM, MA US",2/2/15,0.15,3,29,-9
USC00190408,"BARRE FALLS DAM, MA US",2/3/15,0.56,3,13,-7
USC00190408,"BARRE FALLS DAM, MA US",2/4/15,0,0,20,-8
USC00190408,"BARRE FALLS DAM, MA US",2/5/15,0.29,5,32,-2
USC00190408,"BARRE FALLS DAM, MA US",2/6/15,0.05,2,31,-13
USC00190408,"BARRE FALLS DAM, MA US",2/7/15,0,0,18,-13
USC00190408,"BARRE FALLS DAM, MA US",2/8/15,0.2,3,25,14
USC00190408,"BARRE FALLS DAM, MA US",2/9/15,0.24,2,24,10
USC00190408,"BARRE FALLS DAM, MA US",2/10/15,0.32,2,18,13
USC00190408,"BARRE FALLS DAM, MA US",2/11/15,0,0,31,8
USC00190408,"BARRE FALLS DAM, MA US",2/12/15,0,0,24,2
USC00190408,"BARRE FALLS DAM, MA US",2/13/15,0.02,1,27,-1
USC00190408,"BARRE FALLS DAM, MA US",2/14/15,0,0,13,-10
USC00190408,"BARRE FALLS DAM, MA US",2/15/15,0.27,2,20,-11
USC00190408,"BARRE FALLS DAM, MA US",2/16/15,0.1,4,13,-10
USC00190408,"BARRE FALLS DAM, MA US",2/17/15,0,0,17,-9
USC00190408,"BARRE FALLS DAM, MA US",2/18/15,0.01,0.2,22,-10
USC00190408,"BARRE FALLS DAM, MA US",2/19/15,0.01,1,28,-10
USC00190408,"BARRE FALLS DAM, MA US",2/20/15,0,0,22,-1
USC00190408,"BARRE FALLS DAM, MA US",2/21/15,0,0,15,-15
USC00190408,"BARRE FALLS DAM, MA US",2/22/15,0.36,4,28,-16
USC00190408,"BARRE FALLS DAM, MA US",2/23/15,0,0,39,18
USC00190408,"BARRE FALLS DAM, MA US",2/24/15,0,0,22,-20
USC00190408,"BARRE FALLS DAM, MA US",2/25/15,0,0,21,-20
USC00190408,"BARRE FALLS DAM, MA US",2/26/15,0,0,33,2
USC00190408,"BARRE FALLS DAM, MA US",2/27/15,0,0,24,2
USC00190408,"BARRE FALLS DAM, MA US",2/28/15,0,0,27,-11
US1MABA0036,"HARWICH 2.6 ENE, MA US",2/8/15,0.13,1,,
US1MABA0036,"HARWICH 2.6 ENE, MA US",2/11/15,0,0,,
US1MABA0036,"HARWICH 2.6 ENE, MA US",2/12/15,0,0,,
US1MABA0036,"HARWICH 2.6 ENE, MA US",2/13/15,0.14,1.5,,
US1MABA0036,"HARWICH 2.6 ENE, MA US",2/14/15,0,0,,
US1MABA0033,"BREWSTER 1.5 ESE, MA US",2/1/15,0,0,,
US1MABA0033,"BREWSTER 1.5 ESE, MA US",2/2/15,0.43,,,
US1MABA0033,"BREWSTER 1.5 ESE, MA US",2/5/15,0,0,,
US1MABA0033,"BREWSTER 1.5 ESE, MA US",2/6/15,0.01,,,
US1MABA0033,"BREWSTER 1.5 ESE, MA US",2/7/15,0,0,,
US1MABA0033,"BREWSTER 1.5 ESE, MA US",2/8/15,0.13,,,
US1MABA0033,"BREWSTER 1.5 ESE, MA US",2/9/15,0.25,,,
US1MABA0033,"BREWSTER 1.5 ESE, MA US",2/10/15,0.45,,,
US1MABA0033,"BREWSTER 1.5 ESE, MA US",2/11/15,0.02,,,
US1MABA0033,"BREWSTER 1.5 ESE, MA US",2/12/15,0,0,,
US1MABA0033,"BREWSTER 1.5 ESE, MA US",2/13/15,0.08,,,
US1MABA0033,"BREWSTER 1.5 ESE, MA US",2/14/15,0,0,,
US1MABA0033,"BREWSTER 1.5 ESE, MA US",2/15/15,0.55,6,,
US1MABA0033,"BREWSTER 1.5 ESE, MA US",2/16/15,0.13,,,
US1MABA0033,"BREWSTER 1.5 ESE, MA US",2/17/15,0,0,,
US1MABA0033,"BREWSTER 1.5 ESE, MA US",2/18/15,0.18,,,
US1MABA0033,"BREWSTER 1.5 ESE, MA US",2/19/15,0.07,,,
US1MABA0033,"BREWSTER 1.5 ESE, MA US",2/20/15,0,0,,
US1MABA0033,"BREWSTER 1.5 ESE, MA US",2/21/15,0,0,,
US1MABA0033,"BREWSTER 1.5 ESE, MA US",2/22/15,0.66,,,
US1MABA0033,"BREWSTER 1.5 ESE, MA US",2/23/15,0.22,,,
US1MABA0033,"BREWSTER 1.5 ESE, MA US",2/24/15,0,0,,
US1MABA0033,"BREWSTER 1.5 ESE, MA US",2/25/15,0.26,4,,
US1MABA0033,"BREWSTER 1.5 ESE, MA US",2/26/15,0,0,,
US1MABA0033,"BREWSTER 1.5 ESE, MA US",2/27/15,0.09,,,
US1MABA0033,"BREWSTER 1.5 ESE, MA US",2/28/15,0,0,,
US1MAWR0001,"MILFORD 2.3 NNW, MA US",2/1/15,0,0,,
US1MAWR0001,"MILFORD 2.3 NNW, MA US",2/2/15,0.31,2.7,,
US1MAWR0001,"MILFORD 2.3 NNW, MA US",2/3/15,0.96,11.2,,
US1MAWR0001,"MILFORD 2.3 NNW, MA US",2/4/15,0,0,,
US1MAWR0001,"MILFORD 2.3 NNW, MA US",2/5/15,0.14,2.2,,
US1MAWR0001,"MILFORD 2.3 NNW, MA US",2/6/15,0,0,,
US1MAWR0001,"MILFORD 2.3 NNW, MA US",2/7/15,0,0,,
US1MAWR0001,"MILFORD 2.3 NNW, MA US",2/8/15,0.28,3.1,,
US1MAWR0001,"MILFORD 2.3 NNW, MA US",2/9/15,0.49,4.9,,
US1MAWR0001,"MILFORD 2.3 NNW, MA US",2/10/15,0.38,3.6,,
US1MAWR0001,"MILFORD 2.3 NNW, MA US",2/11/15,0,,,
US1MAWR0001,"MILFORD 2.3 NNW, MA US",2/12/15,0,0,,
US1MAWR0001,"MILFORD 2.3 NNW, MA US",2/13/15,0.01,0.2,,
US1MAWR0001,"MILFORD 2.3 NNW, MA US",2/25/15,0.05,0.7,,
US1MAWR0001,"MILFORD 2.3 NNW, MA US",2/26/15,0,,,
US1MAWR0001,"MILFORD 2.3 NNW, MA US",2/28/15,0,0,,
US1MAMD0042,"HOLLISTON 0.8 S, MA US",2/1/15,0,0,,
US1MAMD0042,"HOLLISTON 0.8 S, MA US",2/2/15,0.32,3.8,,
US1MAMD0042,"HOLLISTON 0.8 S, MA US",2/3/15,0.75,8,,
US1MAMD0042,"HOLLISTON 0.8 S, MA US",2/4/15,0,,,
US1MAMD0042,"HOLLISTON 0.8 S, MA US",2/5/15,0,,,
US1MAMD0042,"HOLLISTON 0.8 S, MA US",2/6/15,0.15,,,
US1MAMD0042,"HOLLISTON 0.8 S, MA US",2/7/15,0,0,,
US1MAMD0042,"HOLLISTON 0.8 S, MA US",2/8/15,0.27,3,,
US1MAMD0042,"HOLLISTON 0.8 S, MA US",2/9/15,0.33,3.5,,
US1MAMD0042,"HOLLISTON 0.8 S, MA US",2/10/15,0.38,4.4,,
US1MAMD0042,"HOLLISTON 0.8 S, MA US",2/11/15,0,0,,
US1MAMD0042,"HOLLISTON 0.8 S, MA US",2/12/15,0,,,
US1MAMD0042,"HOLLISTON 0.8 S, MA US",2/13/15,0,0.3,,
US1MAMD0042,"HOLLISTON 0.8 S, MA US",2/14/15,0,,,
US1MAMD0042,"HOLLISTON 0.8 S, MA US",2/15/15,0.52,11.5,,
US1MAMD0042,"HOLLISTON 0.8 S, MA US",2/16/15,0.07,3.5,,
US1MAMD0042,"HOLLISTON 0.8 S, MA US",2/17/15,0,,,
US1MAMD0042,"HOLLISTON 0.8 S, MA US",2/23/15,0,,,
US1MAMD0042,"HOLLISTON 0.8 S, MA US",2/24/15,0,,,
US1MAMD0042,"HOLLISTON 0.8 S, MA US",2/25/15,0.04,0.7,,
US1MAMD0042,"HOLLISTON 0.8 S, MA US",2/26/15,0,,,
US1MAMD0042,"HOLLISTON 0.8 S, MA US",2/27/15,0.02,,,
US1MAMD0042,"HOLLISTON 0.8 S, MA US",2/28/15,0,0,,
US1MAMD0043,"SOMERVILLE 0.8 SSE, MA US",2/1/15,0,,,
US1MAMD0043,"SOMERVILLE 0.8 SSE, MA US",2/2/15,0.43,3.7,,
US1MAMD0043,"SOMERVILLE 0.8 SSE, MA US",2/3/15,0.86,10.5,,
US1MAMD0043,"SOMERVILLE 0.8 SSE, MA US",2/4/15,0,,,
US1MAMD0043,"SOMERVILLE 0.8 SSE, MA US",2/5/15,0.01,,,
US1MAMD0043,"SOMERVILLE 0.8 SSE, MA US",2/6/15,0.08,0.5,,
US1MAMD0043,"SOMERVILLE 0.8 SSE, MA US",2/7/15,0,0,,
US1MAMD0043,"SOMERVILLE 0.8 SSE, MA US",2/8/15,0.25,3.3,,
US1MAMD0043,"SOMERVILLE 0.8 SSE, MA US",2/9/15,0.38,5,,
US1MAMD0043,"SOMERVILLE 0.8 SSE, MA US",2/10/15,0.53,7.3,,
US1MAMD0043,"SOMERVILLE 0.8 SSE, MA US",2/11/15,0,0.3,,
US1MAMD0043,"SOMERVILLE 0.8 SSE, MA US",2/12/15,0.01,1,,
US1MAMD0043,"SOMERVILLE 0.8 SSE, MA US",2/13/15,0.03,0.9,,
US1MAMD0043,"SOMERVILLE 0.8 SSE, MA US",2/15/15,0.58,11.2,,
US1MAMD0043,"SOMERVILLE 0.8 SSE, MA US",2/16/15,0.11,4.3,,
US1MAMD0043,"SOMERVILLE 0.8 SSE, MA US",2/18/15,0.01,0.3,,
US1MAMD0043,"SOMERVILLE 0.8 SSE, MA US",2/19/15,0.06,1.8,,
US1MAMD0043,"SOMERVILLE 0.8 SSE, MA US",2/20/15,0,0,,
US1MAMD0043,"SOMERVILLE 0.8 SSE, MA US",2/21/15,0,,,
US1MAMD0043,"SOMERVILLE 0.8 SSE, MA US",2/22/15,0.25,0.8,,
US1MAMD0043,"SOMERVILLE 0.8 SSE, MA US",2/23/15,0,0,,
US1MAMD0043,"SOMERVILLE 0.8 SSE, MA US",2/24/15,0,,,
US1MAMD0043,"SOMERVILLE 0.8 SSE, MA US",2/25/15,0.04,1.2,,
US1MAMD0043,"SOMERVILLE 0.8 SSE, MA US",2/26/15,0,,,
US1MAMD0043,"SOMERVILLE 0.8 SSE, MA US",2/27/15,0,0.1,,
US1MAMD0043,"SOMERVILLE 0.8 SSE, MA US",2/28/15,0,,,
US1MAMD0047,"WEST TOWNSEND 0.5 W, MA US",2/1/15,0,0,,
US1MAMD0047,"WEST TOWNSEND 0.5 W, MA US",2/2/15,0.21,2.4,,
US1MAMD0047,"WEST TOWNSEND 0.5 W, MA US",2/3/15,0.67,,,
US1MAMD0047,"WEST TOWNSEND 0.5 W, MA US",2/4/15,0,0,,
US1MAMD0047,"WEST TOWNSEND 0.5 W, MA US",2/5/15,0.18,2.6,,
US1MAMD0047,"WEST TOWNSEND 0.5 W, MA US",2/6/15,0.04,,,
US1MAMD0047,"WEST TOWNSEND 0.5 W, MA US",2/7/15,0,0,,
US1MAMD0047,"WEST TOWNSEND 0.5 W, MA US",2/8/15,0.26,3.1,,
US1MAMD0047,"WEST TOWNSEND 0.5 W, MA US",2/9/15,0.44,,,
US1MAMD0047,"WEST TOWNSEND 0.5 W, MA US",2/10/15,0.32,,,
US1MAMD0047,"WEST TOWNSEND 0.5 W, MA US",2/11/15,0,0,,
US1MAMD0047,"WEST TOWNSEND 0.5 W, MA US",2/13/15,0.07,1,,
US1MAMD0047,"WEST TOWNSEND 0.5 W, MA US",2/14/15,0,0,,
US1MAMD0047,"WEST TOWNSEND 0.5 W, MA US",2/15/15,0.52,,,
US1MAMD0047,"WEST TOWNSEND 0.5 W, MA US",2/16/15,0.06,,,
US1MAMD0047,"WEST TOWNSEND 0.5 W, MA US",2/17/15,0,0,,
US1MAMD0047,"WEST TOWNSEND 0.5 W, MA US",2/18/15,0,0,,
US1MAMD0047,"WEST TOWNSEND 0.5 W, MA US",2/19/15,0.09,2.3,,
US1MAMD0047,"WEST TOWNSEND 0.5 W, MA US",2/20/15,0,0,,
US1MAMD0047,"WEST TOWNSEND 0.5 W, MA US",2/21/15,0,0,,
US1MAMD0047,"WEST TOWNSEND 0.5 W, MA US",2/22/15,0.34,3.8,,
US1MAMD0047,"WEST TOWNSEND 0.5 W, MA US",2/23/15,0,0,,
US1MAMD0047,"WEST TOWNSEND 0.5 W, MA US",2/24/15,0,0,,
US1MAMD0047,"WEST TOWNSEND 0.5 W, MA US",2/25/15,0,0,,
US1MAMD0047,"WEST TOWNSEND 0.5 W, MA US",2/26/15,0,0,,
US1MAMD0047,"WEST TOWNSEND 0.5 W, MA US",2/27/15,0,0,,
US1MAMD0047,"WEST TOWNSEND 0.5 W, MA US",2/28/15,0,0,,
US1MAMD0044,"MEDFORD 1.2 W, MA US",2/1/15,0.05,0.5,,
US1MAMD0044,"MEDFORD 1.2 W, MA US",2/2/15,0.12,1.6,,
US1MAMD0044,"MEDFORD 1.2 W, MA US",2/3/15,1.05,14.3,,
US1MAMD0044,"MEDFORD 1.2 W, MA US",2/4/15,0,0,,
US1MAMD0044,"MEDFORD 1.2 W, MA US",2/5/15,0.01,0,,
US1MAMD0044,"MEDFORD 1.2 W, MA US",2/6/15,0.08,1.1,,
US1MAMD0044,"MEDFORD 1.2 W, MA US",2/10/15,1.12,12.2,,
US1MAMD0044,"MEDFORD 1.2 W, MA US",2/11/15,0,0,,
US1MAMD0044,"MEDFORD 1.2 W, MA US",2/12/15,0,0,,
US1MAMD0044,"MEDFORD 1.2 W, MA US",2/13/15,0.03,0.6,,
US1MAMD0044,"MEDFORD 1.2 W, MA US",2/14/15,0,0,,
US1MAMD0044,"MEDFORD 1.2 W, MA US",2/15/15,0.53,6.9,,
US1MAMD0044,"MEDFORD 1.2 W, MA US",2/16/15,0.22,14.1,,
US1MAMD0044,"MEDFORD 1.2 W, MA US",2/17/15,0,0,,
US1MAMD0044,"MEDFORD 1.2 W, MA US",2/18/15,0,0.2,,
US1MAMD0044,"MEDFORD 1.2 W, MA US",2/19/15,0.06,1.5,,
US1MAMD0044,"MEDFORD 1.2 W, MA US",2/20/15,0,0,,
US1MAMD0044,"MEDFORD 1.2 W, MA US",2/21/15,0,0,,
US1MAMD0044,"MEDFORD 1.2 W, MA US",2/22/15,0.23,1.4,,
US1MAMD0044,"MEDFORD 1.2 W, MA US",2/23/15,0,0,,
US1MAMD0044,"MEDFORD 1.2 W, MA US",2/24/15,0,0,,
US1MAMD0044,"MEDFORD 1.2 W, MA US",2/25/15,0.04,0.8,,
US1MAMD0044,"MEDFORD 1.2 W, MA US",2/26/15,0,0,,
US1MAMD0044,"MEDFORD 1.2 W, MA US",2/27/15,0,0,,
US1MAMD0044,"MEDFORD 1.2 W, MA US",2/28/15,0,0,,
US1MAMD0045,"WILMINGTON 1.5 NE, MA US",2/3/15,0.93,13,,
US1MAMD0045,"WILMINGTON 1.5 NE, MA US",2/4/15,0,0,,
US1MAMD0045,"WILMINGTON 1.5 NE, MA US",2/5/15,0.03,0,,
US1MAMD0045,"WILMINGTON 1.5 NE, MA US",2/6/15,0.14,1,,
US1MAMD0045,"WILMINGTON 1.5 NE, MA US",2/10/15,0.38,,,
US1MAMD0045,"WILMINGTON 1.5 NE, MA US",2/11/15,0,0,,
US1MAMD0045,"WILMINGTON 1.5 NE, MA US",2/12/15,0,0.2,,
US1MAMD0045,"WILMINGTON 1.5 NE, MA US",2/13/15,0.06,1.1,,
US1MAMD0045,"WILMINGTON 1.5 NE, MA US",2/18/15,0,0,,
US1MAMD0045,"WILMINGTON 1.5 NE, MA US",2/19/15,0.06,1.4,,
US1MAMD0045,"WILMINGTON 1.5 NE, MA US",2/20/15,0,0,,
US1MAMD0045,"WILMINGTON 1.5 NE, MA US",2/21/15,0,0,,
US1MAMD0045,"WILMINGTON 1.5 NE, MA US",2/22/15,0.26,2.5,,
US1MAMD0045,"WILMINGTON 1.5 NE, MA US",2/23/15,0,0,,
US1MAMD0045,"WILMINGTON 1.5 NE, MA US",2/24/15,0,0,,
US1MAMD0045,"WILMINGTON 1.5 NE, MA US",2/25/15,0,0.2,,
US1MAMD0045,"WILMINGTON 1.5 NE, MA US",2/26/15,0,0,,
US1MAMD0045,"WILMINGTON 1.5 NE, MA US",2/27/15,0,0,,
US1MAWR0008,"FITCHBURG 1.6 SSW, MA US",2/4/15,0,0,,
US1MAWR0008,"FITCHBURG 1.6 SSW, MA US",2/5/15,,1.8,,
US1MAWR0008,"FITCHBURG 1.6 SSW, MA US",2/6/15,0,0,,
US1MAWR0008,"FITCHBURG 1.6 SSW, MA US",2/9/15,,10,,
US1MAWR0008,"FITCHBURG 1.6 SSW, MA US",2/10/15,,2,,
US1MAWR0008,"FITCHBURG 1.6 SSW, MA US",2/11/15,0,0,,
US1MAWR0008,"FITCHBURG 1.6 SSW, MA US",2/12/15,0,0,,
US1MAWR0008,"FITCHBURG 1.6 SSW, MA US",2/13/15,0.05,1.2,,
US1MAWR0008,"FITCHBURG 1.6 SSW, MA US",2/15/15,0.44,11,,
US1MAWR0008,"FITCHBURG 1.6 SSW, MA US",2/16/15,0,0,,
US1MAWR0008,"FITCHBURG 1.6 SSW, MA US",2/17/15,0,0,,
US1MAWR0008,"FITCHBURG 1.6 SSW, MA US",2/18/15,0,0,,
US1MAWR0008,"FITCHBURG 1.6 SSW, MA US",2/19/15,0.06,3.2,,
US1MAWR0008,"FITCHBURG 1.6 SSW, MA US",2/20/15,0,0,,
US1MAWR0008,"FITCHBURG 1.6 SSW, MA US",2/24/15,0,0,,
US1MAWR0008,"FITCHBURG 1.6 SSW, MA US",2/25/15,0,0,,
US1MAWR0008,"FITCHBURG 1.6 SSW, MA US",2/26/15,0,0,,
US1MAWR0008,"FITCHBURG 1.6 SSW, MA US",2/27/15,0,0,,
USC00199972,"WORTHINGTON, MA US",2/1/15,0,0,18,-3
USC00199972,"WORTHINGTON, MA US",2/2/15,0.35,3.6,29,7
USC00199972,"WORTHINGTON, MA US",2/3/15,0.55,6.6,14,-4
USC00199972,"WORTHINGTON, MA US",2/4/15,0,0,21,-4
USC00199972,"WORTHINGTON, MA US",2/5/15,0.13,3.3,32,7
USC00199972,"WORTHINGTON, MA US",2/6/15,0.02,0.2,25,-5
USC00199972,"WORTHINGTON, MA US",2/7/15,0,0,18,0
USC00199972,"WORTHINGTON, MA US",2/8/15,0.1,1,25,16
USC00199972,"WORTHINGTON, MA US",2/9/15,0.56,4.7,24,12
USC00199972,"WORTHINGTON, MA US",2/10/15,0.31,2.8,20,12
USC00199972,"WORTHINGTON, MA US",2/11/15,0,0,36,3
USC00199972,"WORTHINGTON, MA US",2/12/15,0,0.1,29,3
USC00199972,"WORTHINGTON, MA US",2/13/15,0.02,1,29,-6
USC00199972,"WORTHINGTON, MA US",2/14/15,0,0,10,-7
USC00199972,"WORTHINGTON, MA US",2/15/15,0.26,5.2,18,-4
USC00199972,"WORTHINGTON, MA US",2/16/15,0.01,0,13,-11
USC00199972,"WORTHINGTON, MA US",2/17/15,0,,10,-11
USC00199972,"WORTHINGTON, MA US",2/18/15,0,,22,-8
